"Id","Label","clade","size"
"SP_CNR894.cluster007","SPCNR894_cluster007","clade8","1"
"SP_CNR894.cluster008","SPCNR894_cluster008","clade8","1"
"SP_CNR894.cluster009","SPCNR894_cluster009","clade8","1"
"SP_CNR894.cluster010","SPCNR894_cluster010","clade8","1"
"SP_CNR894.cluster011","SPCNR894_cluster011","clade8","1"
"SP_CNR894.cluster012","SPCNR894_cluster012","clade8","1"
"SP_CNR894.cluster013","SPCNR894_cluster013","clade8","1"
"SP_CNR894.cluster014","SPCNR894_cluster014","clade8","1"
"SP_CNR894.cluster015","SPCNR894_cluster015","clade8","1"
"SP_CNR894.cluster016","SPCNR894_cluster016","clade8","1"
"SP_CNR894.cluster017","SPCNR894_cluster017","clade8","1"
"SP_CNR894.cluster018","SPCNR894_cluster018","clade8","1"
"SP_CNR894.cluster019","SPCNR894_cluster019","clade8","1"
"SP_CNR894.cluster020","SPCNR894_cluster020","clade8","1"
"SP_CNR894.cluster021","SPCNR894_cluster021","clade8","1"
"SP_CNR894.cluster022","SPCNR894_cluster022","clade8","1"
"SP_CNR894.cluster023","SPCNR894_cluster023","clade8","1"
"SP_CNR909.cluster001","SPCNR909_cluster001","clade8","1"
"SP_CNR909.cluster002","SPCNR909_cluster002","clade8","1"
"SP_CNR909.cluster003","SPCNR909_cluster003","clade8","1"
"SP_CNR909.cluster004","SPCNR909_cluster004","clade8","1"
"SP_CNR909.cluster005","SPCNR909_cluster005","clade8","1"
"SP_CNR909.cluster006","SPCNR909_cluster006","clade8","1"
"SP_CNR909.cluster007","SPCNR909_cluster007","clade8","1"
"SP_CNR909.cluster008","SPCNR909_cluster008","clade8","1"
"SP_CNR909.cluster009","SPCNR909_cluster009","clade8","1"
"SP_CNR909.cluster010","SPCNR909_cluster010","clade8","1"
"SP_CNR909.cluster011","SPCNR909_cluster011","clade8","1"
"SP_CNR909.cluster012","SPCNR909_cluster012","clade8","1"
"SP_CNR909.cluster013","SPCNR909_cluster013","clade8","1"
"SP_CNR909.cluster014","SPCNR909_cluster014","clade8","1"
"SP_CNR909.cluster015","SPCNR909_cluster015","clade8","1"
"SP_CNR909.cluster016","SPCNR909_cluster016","clade8","1"
"SP_CNR909.cluster017","SPCNR909_cluster017","clade8","1"
"SP_CNR909.cluster018","SPCNR909_cluster018","clade8","1"
"SP_CNR909.cluster019","SPCNR909_cluster019","clade8","1"
"SP_CNR909.cluster020","SPCNR909_cluster020","clade8","1"
"SP_CNR909.cluster021","SPCNR909_cluster021","clade8","1"
"SP_CNR909.cluster022","SPCNR909_cluster022","clade8","1"
"SP_CNR909.cluster023","SPCNR909_cluster023","clade8","1"
"SP_CNR909.cluster024","SPCNR909_cluster024","clade8","1"
"SP_CNR909.cluster025","SPCNR909_cluster025","clade8","1"
"SP_CNR909.cluster026","SPCNR909_cluster026","clade8","1"
"SP_CNR942.cluster001","SPCNR942_cluster001","clade2","1"
"SP_CNR942.cluster002","SPCNR942_cluster002","clade2","1"
"SP_CNR942.cluster003","SPCNR942_cluster003","clade2","1"
"SP_CNR942.cluster004","SPCNR942_cluster004","clade2","1"
"SP_CNR942.cluster005","SPCNR942_cluster005","clade2","1"
"SP_CNR942.cluster006","SPCNR942_cluster006","clade2","1"
"SP_CNR942.cluster007","SPCNR942_cluster007","clade2","1"
"SP_CNR942.cluster008","SPCNR942_cluster008","clade2","1"
"SP_CNR942.cluster009","SPCNR942_cluster009","clade2","1"
"SP_CNR942.cluster010","SPCNR942_cluster010","clade2","1"
"SP_CNR942.cluster011","SPCNR942_cluster011","clade2","1"
"SP_CNR942.cluster012","SPCNR942_cluster012","clade2","1"
"SP_CNR942.cluster013","SPCNR942_cluster013","clade2","1"
"SP_CNR942.cluster014","SPCNR942_cluster014","clade2","1"
"SP_CNR942.cluster015","SPCNR942_cluster015","clade2","1"
"SP_CNR942.cluster016","SPCNR942_cluster016","clade2","1"
"SP_CNR942.cluster017","SPCNR942_cluster017","clade2","1"
"SP_CNR942.cluster018","SPCNR942_cluster018","clade2","1"
"SP_CNR942.cluster019","SPCNR942_cluster019","clade2","1"
"SP_CNR942.cluster020","SPCNR942_cluster020","clade2","1"
"SP_CNR942.cluster022","SPCNR942_cluster022","clade2","1"
"SP_CNS055.cluster001","SPCNS055_cluster001","clade7","1"
"SP_CNS055.cluster002","SPCNS055_cluster002","clade7","1"
"SP_CNS055.cluster003","SPCNS055_cluster003","clade7","1"
"SP_CNS055.cluster004","SPCNS055_cluster004","clade7","1"
"SP_CNS055.cluster005","SPCNS055_cluster005","clade7","1"
"SP_CNS055.cluster006","SPCNS055_cluster006","clade7","1"
"SP_CNS055.cluster007","SPCNS055_cluster007","clade7","1"
"SP_CNS055.cluster009","SPCNS055_cluster009","clade7","1"
"SP_CNS055.cluster010","SPCNS055_cluster010","clade7","1"
"SP_CNS055.cluster011","SPCNS055_cluster011","clade7","1"
"SP_CNS055.cluster012","SPCNS055_cluster012","clade7","1"
"SP_CNS055.cluster014","SPCNS055_cluster014","clade7","1"
"SP_CNS055.cluster015","SPCNS055_cluster015","clade7","1"
"SP_CNS055.cluster016","SPCNS055_cluster016","clade7","1"
"SP_CNS055.cluster017","SPCNS055_cluster017","clade7","1"
"SP_CNS055.cluster019","SPCNS055_cluster019","clade7","1"
"SP_CNS055.cluster020","SPCNS055_cluster020","clade7","1"
"SP_CNS055.cluster021","SPCNS055_cluster021","clade7","1"
"SP_CNS055.cluster022","SPCNS055_cluster022","clade7","1"
"SP_CNS055.cluster024","SPCNS055_cluster024","clade7","1"
"SP_CNS103.cluster001","SPCNS103_cluster001","clade8","1"
"SP_CNS103.cluster002","SPCNS103_cluster002","clade8","1"
"SP_CNS103.cluster003","SPCNS103_cluster003","clade8","1"
"SP_CNS103.cluster004","SPCNS103_cluster004","clade8","1"
"SP_CNS103.cluster005","SPCNS103_cluster005","clade8","1"
"SP_CNS103.cluster006","SPCNS103_cluster006","clade8","1"
"SP_CNS103.cluster007","SPCNS103_cluster007","clade8","1"
"SP_CNS103.cluster008","SPCNS103_cluster008","clade8","1"
"SP_CNS103.cluster009","SPCNS103_cluster009","clade8","1"
"SP_CNS103.cluster010","SPCNS103_cluster010","clade8","1"
"SP_CNS103.cluster011","SPCNS103_cluster011","clade8","1"
"SP_CNS103.cluster012","SPCNS103_cluster012","clade8","1"
"SP_CNS103.cluster013","SPCNS103_cluster013","clade8","1"
"SP_CNS103.cluster014","SPCNS103_cluster014","clade8","1"
"SP_CNS103.cluster015","SPCNS103_cluster015","clade8","1"
"SP_CNS103.cluster016","SPCNS103_cluster016","clade8","1"
"SP_CNS103.cluster017","SPCNS103_cluster017","clade8","1"
"SP_CNS103.cluster018","SPCNS103_cluster018","clade8","1"
"SP_CNS103.cluster019","SPCNS103_cluster019","clade8","1"
"SP_CNS103.cluster020","SPCNS103_cluster020","clade8","1"
"SP_CNS103.cluster021","SPCNS103_cluster021","clade8","1"
"SP_CNS103.cluster022","SPCNS103_cluster022","clade8","1"
"SP_CNS103.cluster023","SPCNS103_cluster023","clade8","1"
"SP_CNS103.cluster024","SPCNS103_cluster024","clade8","1"
"SP_CNS801.cluster001","SPCNS801_cluster001","clade7","1"
"SP_CNS801.cluster002","SPCNS801_cluster002","clade7","1"
"SP_CNS801.cluster003","SPCNS801_cluster003","clade7","1"
"SP_CNS801.cluster004","SPCNS801_cluster004","clade7","1"
"SP_CNS801.cluster005","SPCNS801_cluster005","clade7","1"
"SP_CNS801.cluster006","SPCNS801_cluster006","clade7","1"
"SP_CNS801.cluster007","SPCNS801_cluster007","clade7","1"
"SP_CNS801.cluster008","SPCNS801_cluster008","clade7","1"
"SP_CNS801.cluster009","SPCNS801_cluster009","clade7","1"
"SP_CNS801.cluster010","SPCNS801_cluster010","clade7","1"
"SP_CNS801.cluster011","SPCNS801_cluster011","clade7","1"
"SP_CNS860.cluster001","SPCNS860_cluster001","clade5","1"
"SP_CNS860.cluster002","SPCNS860_cluster002","clade5","1"
"SP_CNS860.cluster003","SPCNS860_cluster003","clade5","1"
"SP_CNS860.cluster004","SPCNS860_cluster004","clade5","1"
"SP_CNS860.cluster005","SPCNS860_cluster005","clade5","1"
"SP_CNS860.cluster006","SPCNS860_cluster006","clade5","1"
"SP_CNS860.cluster007","SPCNS860_cluster007","clade5","1"
"SP_CNS860.cluster008","SPCNS860_cluster008","clade5","1"
"SP_CNS860.cluster009","SPCNS860_cluster009","clade5","1"
"SP_CNS860.cluster010","SPCNS860_cluster010","clade5","1"
"SP_CNS860.cluster011","SPCNS860_cluster011","clade5","1"
"SP_CNS860.cluster012","SPCNS860_cluster012","clade5","1"
"SP_CNS860.cluster013","SPCNS860_cluster013","clade5","1"
"SP_CNS860.cluster014","SPCNS860_cluster014","clade5","1"
"SP_CNS860.cluster015","SPCNS860_cluster015","clade5","1"
"SP_CNS860.cluster016","SPCNS860_cluster016","clade5","1"
"SP_CNS860.cluster017","SPCNS860_cluster017","clade5","1"
"SP_CNS860.cluster018","SPCNS860_cluster018","clade5","1"
"SP_CNS860.cluster019","SPCNS860_cluster019","clade5","1"
"SP_CNS860.cluster020","SPCNS860_cluster020","clade5","1"
"SP_CNS860.cluster021","SPCNS860_cluster021","clade5","1"
"SP_CNS960.cluster001","SPCNS960_cluster001","clade8","1"
"SP_CNS960.cluster002","SPCNS960_cluster002","clade8","1"
"SP_CNS960.cluster003","SPCNS960_cluster003","clade8","1"
"SP_CNS960.cluster004","SPCNS960_cluster004","clade8","1"
"SP_CNS960.cluster005","SPCNS960_cluster005","clade8","1"
"SP_CNS960.cluster006","SPCNS960_cluster006","clade8","1"
"SP_CNS960.cluster007","SPCNS960_cluster007","clade8","1"
"SP_CNS960.cluster008","SPCNS960_cluster008","clade8","1"
"SP_CNS960.cluster009","SPCNS960_cluster009","clade8","1"
"SP_CNS960.cluster010","SPCNS960_cluster010","clade8","1"
"SP_CNS960.cluster011","SPCNS960_cluster011","clade8","1"
"SP_CNS960.cluster012","SPCNS960_cluster012","clade8","1"
"SP_CNS960.cluster013","SPCNS960_cluster013","clade8","1"
"SP_CNS960.cluster014","SPCNS960_cluster014","clade8","1"
"SP_CNS960.cluster015","SPCNS960_cluster015","clade8","1"
"SP_CNS960.cluster016","SPCNS960_cluster016","clade8","1"
"SP_CNS960.cluster018","SPCNS960_cluster018","clade8","1"
"SP_CNS960.cluster019","SPCNS960_cluster019","clade8","1"
"SP_CNS960.cluster020","SPCNS960_cluster020","clade8","1"
"SP_CNS960.cluster021","SPCNS960_cluster021","clade8","1"
"SP_CNS960.cluster022","SPCNS960_cluster022","clade8","1"
"SP_CNS996.cluster001","SPCNS996_cluster001","clade5","1"
"SP_CNS996.cluster002","SPCNS996_cluster002","clade5","1"
"SP_CNS996.cluster003","SPCNS996_cluster003","clade5","1"
"SP_CNS996.cluster004","SPCNS996_cluster004","clade5","1"
"SP_CNS996.cluster005","SPCNS996_cluster005","clade5","1"
"SP_CNS996.cluster006","SPCNS996_cluster006","clade5","1"
"SP_CNS996.cluster007","SPCNS996_cluster007","clade5","1"
"SP_CNS996.cluster008","SPCNS996_cluster008","clade5","1"
"SP_CNS996.cluster009","SPCNS996_cluster009","clade5","1"
"SP_CNS996.cluster010","SPCNS996_cluster010","clade5","1"
"SP_CNS996.cluster011","SPCNS996_cluster011","clade5","1"
"SP_CNS996.cluster012","SPCNS996_cluster012","clade5","1"
"SP_CNS996.cluster013","SPCNS996_cluster013","clade5","1"
"SP_CNS996.cluster014","SPCNS996_cluster014","clade5","1"
"SP_CNS996.cluster015","SPCNS996_cluster015","clade5","1"
"SP_CNS996.cluster016","SPCNS996_cluster016","clade5","1"
"SP_CNS996.cluster017","SPCNS996_cluster017","clade5","1"
"SP_CNS996.cluster018","SPCNS996_cluster018","clade5","1"
"SP_CNS996.cluster019","SPCNS996_cluster019","clade5","1"
"SP_CNS996.cluster021","SPCNS996_cluster021","clade5","1"
"SP_CNS996.cluster022","SPCNS996_cluster022","clade5","1"
"SP_CNS996.cluster023","SPCNS996_cluster023","clade5","1"
"SP_CNS996.cluster025","SPCNS996_cluster025","clade5","1"
"SP_CNS996.cluster026","SPCNS996_cluster026","clade5","1"
"SP_CNT001.cluster001","SPCNT001_cluster001","clade8","1"
"SP_CNT001.cluster002","SPCNT001_cluster002","clade8","1"
"SP_CNT001.cluster003","SPCNT001_cluster003","clade8","1"
"SP_CNT001.cluster004","SPCNT001_cluster004","clade8","1"
"SP_CNT001.cluster005","SPCNT001_cluster005","clade8","1"
"SP_CNT001.cluster006","SPCNT001_cluster006","clade8","1"
"SP_CNT001.cluster007","SPCNT001_cluster007","clade8","1"
"SP_CNT001.cluster008","SPCNT001_cluster008","clade8","1"
"SP_CNT001.cluster009","SPCNT001_cluster009","clade8","1"
"SP_CNT001.cluster010","SPCNT001_cluster010","clade8","1"
"SP_CNT001.cluster011","SPCNT001_cluster011","clade8","1"
"SP_CNT001.cluster012","SPCNT001_cluster012","clade8","1"
"SP_CNT001.cluster013","SPCNT001_cluster013","clade8","1"
"SP_CNT001.cluster014","SPCNT001_cluster014","clade8","1"
"SP_CNT001.cluster015","SPCNT001_cluster015","clade8","1"
"SP_CNT001.cluster016","SPCNT001_cluster016","clade8","1"
"SP_CNT001.cluster017","SPCNT001_cluster017","clade8","1"
"SP_CNT001.cluster018","SPCNT001_cluster018","clade8","1"
"SP_CNT001.cluster019","SPCNT001_cluster019","clade8","1"
"SP_CNT001.cluster020","SPCNT001_cluster020","clade8","1"
"SP_CNT001.cluster021","SPCNT001_cluster021","clade8","1"
"SP_CNT001.cluster022","SPCNT001_cluster022","clade8","1"
"SP_CNT001.cluster024","SPCNT001_cluster024","clade8","1"
"SP_CNT001.cluster027","SPCNT001_cluster027","clade8","1"
"SP_CNT003.cluster001","SPCNT003_cluster001","clade8","1"
"SP_CNT003.cluster002","SPCNT003_cluster002","clade8","1"
"SP_CNT003.cluster003","SPCNT003_cluster003","clade8","1"
"SP_CNT003.cluster004","SPCNT003_cluster004","clade8","1"
"SP_CNT003.cluster005","SPCNT003_cluster005","clade8","1"
"SP_CNT003.cluster006","SPCNT003_cluster006","clade8","1"
"SP_CNT003.cluster007","SPCNT003_cluster007","clade8","1"
"SP_CNT003.cluster008","SPCNT003_cluster008","clade8","1"
"SP_CNT003.cluster009","SPCNT003_cluster009","clade8","1"
"SP_CNT003.cluster010","SPCNT003_cluster010","clade8","1"
"SP_CNT003.cluster011","SPCNT003_cluster011","clade8","1"
"SP_CNT003.cluster012","SPCNT003_cluster012","clade8","1"
"SP_CNT003.cluster013","SPCNT003_cluster013","clade8","1"
"SP_CNT003.cluster014","SPCNT003_cluster014","clade8","1"
"SP_CNT003.cluster015","SPCNT003_cluster015","clade8","1"
"SP_CNT003.cluster016","SPCNT003_cluster016","clade8","1"
"SP_CNT003.cluster017","SPCNT003_cluster017","clade8","1"
"SP_CNT003.cluster018","SPCNT003_cluster018","clade8","1"
"SP_CNT003.cluster019","SPCNT003_cluster019","clade8","1"
"SP_CNT003.cluster020","SPCNT003_cluster020","clade8","1"
"SP_CNT003.cluster021","SPCNT003_cluster021","clade8","1"
"SP_CNT003.cluster022","SPCNT003_cluster022","clade8","1"
"SP_CNT003.cluster023","SPCNT003_cluster023","clade8","1"
"SP_CNT003.cluster025","SPCNT003_cluster025","clade8","1"
"SP_CNT003.cluster026","SPCNT003_cluster026","clade8","1"
"SP_CNT003.cluster027","SPCNT003_cluster027","clade8","1"
"SP_CNT003.cluster028","SPCNT003_cluster028","clade8","1"
"SP_CNT003.cluster029","SPCNT003_cluster029","clade8","1"
"SP_CNT003.cluster030","SPCNT003_cluster030","clade8","1"
"SP_CNT003.cluster031","SPCNT003_cluster031","clade8","1"
"SP_CNT029.cluster001","SPCNT029_cluster001","clade5","1"
"SP_CNT029.cluster002","SPCNT029_cluster002","clade5","1"
"SP_CNT029.cluster003","SPCNT029_cluster003","clade5","1"
"SP_CNT029.cluster004","SPCNT029_cluster004","clade5","1"
"SP_CNT029.cluster005","SPCNT029_cluster005","clade5","1"
"SP_CNT029.cluster006","SPCNT029_cluster006","clade5","1"
"SP_CNT029.cluster007","SPCNT029_cluster007","clade5","1"
"SP_CNT029.cluster008","SPCNT029_cluster008","clade5","1"
"SP_CNT029.cluster009","SPCNT029_cluster009","clade5","1"
"SP_CNT029.cluster010","SPCNT029_cluster010","clade5","1"
"SP_CNT029.cluster011","SPCNT029_cluster011","clade5","1"
"SP_CNT029.cluster012","SPCNT029_cluster012","clade5","1"
"SP_CNT029.cluster013","SPCNT029_cluster013","clade5","1"
"SP_CNT029.cluster015","SPCNT029_cluster015","clade5","1"
"SP_CNT029.cluster016","SPCNT029_cluster016","clade5","1"
"SP_CNT029.cluster017","SPCNT029_cluster017","clade5","1"
"SP_CNT029.cluster018","SPCNT029_cluster018","clade5","1"
"SP_CNT029.cluster019","SPCNT029_cluster019","clade5","1"
"SP_CNT045.cluster001","SPCNT045_cluster001","clade5","1"
"SP_CNT045.cluster002","SPCNT045_cluster002","clade5","1"
"SP_CNT045.cluster003","SPCNT045_cluster003","clade5","1"
"SP_CNT045.cluster004","SPCNT045_cluster004","clade5","1"
"SP_CNT045.cluster005","SPCNT045_cluster005","clade5","1"
"SP_CNT045.cluster006","SPCNT045_cluster006","clade5","1"
"SP_CNT045.cluster007","SPCNT045_cluster007","clade5","1"
"SP_CNT045.cluster008","SPCNT045_cluster008","clade5","1"
"SP_CNT045.cluster009","SPCNT045_cluster009","clade5","1"
"SP_CNT045.cluster010","SPCNT045_cluster010","clade5","1"
"SP_CNT045.cluster011","SPCNT045_cluster011","clade5","1"
"SP_CNT045.cluster012","SPCNT045_cluster012","clade5","1"
"SP_CNT045.cluster013","SPCNT045_cluster013","clade5","1"
"SP_CNT045.cluster014","SPCNT045_cluster014","clade5","1"
"SP_CNT045.cluster015","SPCNT045_cluster015","clade5","1"
"SP_CNT045.cluster016","SPCNT045_cluster016","clade5","1"
"SP_CNT045.cluster019","SPCNT045_cluster019","clade5","1"
"SP_CNT045.cluster020","SPCNT045_cluster020","clade5","1"
"SP_CNT045.cluster021","SPCNT045_cluster021","clade5","1"
"SP_CNT045.cluster022","SPCNT045_cluster022","clade5","1"
"SP_CNT045.cluster023","SPCNT045_cluster023","clade5","1"
"SP_CNT045.cluster025","SPCNT045_cluster025","clade5","1"
"SP_CNT045.cluster026","SPCNT045_cluster026","clade5","1"
"SP_CNT084.cluster001","SPCNT084_cluster001","clade8","1"
"SP_CNT084.cluster002","SPCNT084_cluster002","clade8","1"
"SP_CNT084.cluster003","SPCNT084_cluster003","clade8","1"
"SP_CNT084.cluster004","SPCNT084_cluster004","clade8","1"
"SP_CNT084.cluster005","SPCNT084_cluster005","clade8","1"
"SP_CNT084.cluster006","SPCNT084_cluster006","clade8","1"
"SP_CNT084.cluster007","SPCNT084_cluster007","clade8","1"
"SP_CNT084.cluster008","SPCNT084_cluster008","clade8","1"
"SP_CNT084.cluster009","SPCNT084_cluster009","clade8","1"
"SP_CNT084.cluster010","SPCNT084_cluster010","clade8","1"
"SP_CNT084.cluster011","SPCNT084_cluster011","clade8","1"
"SP_CNT084.cluster012","SPCNT084_cluster012","clade8","1"
"SP_CNT084.cluster013","SPCNT084_cluster013","clade8","1"
"SP_CNT084.cluster014","SPCNT084_cluster014","clade8","1"
"SP_CNT084.cluster015","SPCNT084_cluster015","clade8","1"
"SP_CNT084.cluster016","SPCNT084_cluster016","clade8","1"
"SP_CNT084.cluster017","SPCNT084_cluster017","clade8","1"
"SP_CNT084.cluster019","SPCNT084_cluster019","clade8","1"
"SP_CNT084.cluster020","SPCNT084_cluster020","clade8","1"
"SP_CNT084.cluster021","SPCNT084_cluster021","clade8","1"
"SP_CNT084.cluster022","SPCNT084_cluster022","clade8","1"
"SP_CNT084.cluster023","SPCNT084_cluster023","clade8","1"
"SP_CNT084.cluster024","SPCNT084_cluster024","clade8","1"
"SP_CNT084.cluster025","SPCNT084_cluster025","clade8","1"
"SP_CNT084.cluster027","SPCNT084_cluster027","clade8","1"
"SP_CNT124.cluster001","SPCNT124_cluster001","clade5","1"
"SP_CNT124.cluster002","SPCNT124_cluster002","clade5","1"
"SP_CNT124.cluster003","SPCNT124_cluster003","clade5","1"
"SP_CNT124.cluster004","SPCNT124_cluster004","clade5","1"
"SP_CNT124.cluster005","SPCNT124_cluster005","clade5","1"
"SP_CNT124.cluster006","SPCNT124_cluster006","clade5","1"
"SP_CNT124.cluster007","SPCNT124_cluster007","clade5","1"
"SP_CNT124.cluster008","SPCNT124_cluster008","clade5","1"
"SP_CNT124.cluster009","SPCNT124_cluster009","clade5","1"
"SP_CNT124.cluster010","SPCNT124_cluster010","clade5","1"
"SP_CNT124.cluster011","SPCNT124_cluster011","clade5","1"
"SP_CNT124.cluster012","SPCNT124_cluster012","clade5","1"
"SP_CNT124.cluster013","SPCNT124_cluster013","clade5","1"
"SP_CNT124.cluster014","SPCNT124_cluster014","clade5","1"
"SP_CNT124.cluster015","SPCNT124_cluster015","clade5","1"
"SP_CNT124.cluster016","SPCNT124_cluster016","clade5","1"
"SP_CNT124.cluster017","SPCNT124_cluster017","clade5","1"
"SP_CNT124.cluster018","SPCNT124_cluster018","clade5","1"
"SP_CNT131.cluster001","SPCNT131_cluster001","clade8","1"
"SP_CNT131.cluster002","SPCNT131_cluster002","clade8","1"
"SP_CNT131.cluster003","SPCNT131_cluster003","clade8","1"
"SP_CNT131.cluster004","SPCNT131_cluster004","clade8","1"
"SP_CNT131.cluster005","SPCNT131_cluster005","clade8","1"
"SP_CNT131.cluster006","SPCNT131_cluster006","clade8","1"
"SP_CNT131.cluster007","SPCNT131_cluster007","clade8","1"
"SP_CNT131.cluster008","SPCNT131_cluster008","clade8","1"
"SP_CNT131.cluster009","SPCNT131_cluster009","clade8","1"
"SP_CNT131.cluster010","SPCNT131_cluster010","clade8","1"
"SP_CNT131.cluster011","SPCNT131_cluster011","clade8","1"
"SP_CNT131.cluster012","SPCNT131_cluster012","clade8","1"
"SP_CNT131.cluster013","SPCNT131_cluster013","clade8","1"
"SP_CNT131.cluster014","SPCNT131_cluster014","clade8","1"
"SP_CNT131.cluster015","SPCNT131_cluster015","clade8","1"
