Id,Label,clade,size,gcf.num,modularity_class
SaCNS342_FJ.contig_1.region003,SaCNS342_FJ_c1_003,arenicola,1,GCF2023,M21
SaCNS205_PL.contig_0.region003,SaCNS205_PL_c0_003,arenicola,1,GCF2023,M21
SaCNH941_SC.contig_11.region002,SaCNH941_SC_c11_002,arenicola,1,GCF2023,M21
SaCNT859_HI.contig_6.region001,SaCNT859_HI_c6_001,arenicola,1,GCF2950,M21
SaCNP193_SC.contig_3.region001,SaCNP193_SC_c3_001,arenicola,1,GCF3439,M22
SaCNR921_PL.contig_4.region002,SaCNR921_PL_c4_002,arenicola,1,GCF2428,M22
SaCNH877_BA.contig_0.region002,SaCNH877_BA_c0_002,arenicola,1,GCF3439,M22
SaCNX481_PM.contig_11.region001,SaCNX481_PM_c11_001,arenicola,1,GCF2428,M22
SaCNS848_FJ.contig_3.region001,SaCNS848_FJ_c3_001,arenicola,1,GCF3439,M22
SaCNS296_PL.contig_5.region002,SaCNS296_PL_c5_002,arenicola,1,GCF2428,M22
SaCNY260_FJ.contig_5.region002,SaCNY260_FJ_c5_002,arenicola,1,GCF2428,M22
SaCNR107_GU.contig_4.region002,SaCNR107_GU_c4_002,arenicola,1,GCF2428,M22
SaCNY282_FJ.contig_9.region001,SaCNY282_FJ_c9_001,arenicola,1,GCF2428,M22
SaCNY685_YU.contig_2.region002,SaCNY685_YU_c2_002,arenicola,1,GCF3439,M22
SaCNY231_FJ.contig_10.region001,SaCNY231_FJ_c10_001,arenicola,1,GCF2428,M22
SaCNY679_YU.contig_2.region001,SaCNY679_YU_c2_001,arenicola,1,GCF3439,M22
SaCNY486_PV.contig_17.region001,SaCNY486_PV_c17_001,arenicola,1,GCF3439,M22
SaCNS299_PL.contig_2.region002,SaCNS299_PL_c2_002,arenicola,1,GCF2428,M22
SaCNT798_HI.contig_9.region001,SaCNT798_HI_c9_001,arenicola,1,GCF3439,M22
SaCNY230_FJ.contig_11.region001,SaCNY230_FJ_c11_001,arenicola,1,GCF2428,M22
SaCNT799_HI.contig_0.region002,SaCNT799_HI_c0_002,arenicola,1,GCF3439,M22
SaCNT857_HI.contig_0.region002,SaCNT857_HI_c0_002,arenicola,1,GCF3439,M22
SaCNY690_YU.contig_15.region001,SaCNY690_YU_c15_001,arenicola,1,GCF3439,M22
SaCNY011_BA.contig_0.region002,SaCNY011_BA_c0_002,arenicola,1,GCF2428,M22
SaCNP105_SC.contig_2.region002,SaCNP105_SC_c2_002,arenicola,1,GCF3439,M22
SaCNY694_YU.contig_8.region001,SaCNY694_YU_c8_001,arenicola,1,GCF3439,M22
SaCNH646_BA.contig_3.region002,SaCNH646_BA_c3_002,arenicola,1,GCF3439,M22
SaCNH963_SC.contig_20.region001,SaCNH963_SC_c20_001,arenicola,1,GCF2428,M22
SaCNH996_SC.contig_19.region001,SaCNH996_SC_c19_001,arenicola,1,GCF2428,M22
SaCNQ748_GU.contig_12.region001,SaCNQ748_GU_c12_001,arenicola,1,GCF2428,M22
SaCNS820_FJ.contig_2.region002,SaCNS820_FJ_c2_002,arenicola,1,GCF2428,M22
SaCNT850_HI.contig_3.region001,SaCNT850_HI_c3_001,arenicola,1,GCF3439,M22
SaCNH964_SC.contig_1.region002,SaCNH964_SC_c1_002,arenicola,1,GCF3439,M22
SaCNY237_FJ.contig_10.region001,SaCNY237_FJ_c10_001,arenicola,1,GCF2428,M22
SaCNT005_FJ.contig_10.region001,SaCNT005_FJ_c10_001,arenicola,1,GCF2428,M22
SaCNT800_HI.contig_0.region002,SaCNT800_HI_c0_002,arenicola,1,GCF2428,M22
SaCNH713_RS.contig_5.region001,SaCNH713_RS_c5_001,arenicola,1,GCF3439,M22
SaCNQ884_GU.contig_8.region001,SaCNQ884_GU_c8_001,arenicola,1,GCF2428,M22
SaCNX508_PM.contig_13.region001,SaCNX508_PM_c13_001,arenicola,1,GCF2428,M22
SaCNT859_HI.contig_9.region001,SaCNT859_HI_c9_001,arenicola,1,GCF3439,M22
SaCNH905_BA.contig_1.region002,SaCNH905_BA_c1_002,arenicola,1,GCF3439,M22
SaDSM45545_FJ.contig_0.region021,SaDSM45545_FJ_c0_021,arenicola,1,GCF3439,M22
SaCNY244_FJ.contig_1.region002,SaCNY244_FJ_c1_002,arenicola,1,GCF2428,M22
SaCNH996B_SC.contig_20.region001,SaCNH996B_SC_c20_001,arenicola,1,GCF2428,M22
SaCNS205_PL.contig_0.region002,SaCNS205_PL_c0_002,arenicola,1,GCF2428,M22
SaCNB458_BA.contig_2.region001,SaCNB458_BA_c2_001,arenicola,1,GCF3439,M22
SaCNY234_FJ.contig_11.region001,SaCNY234_FJ_c11_001,arenicola,1,GCF2428,M22
SaCNX814_PM.contig_3.region001,SaCNX814_PM_c3_001,arenicola,1,GCF2428,M22
SaCNH718_RS.contig_3.region001,SaCNH718_RS_c3_001,arenicola,1,GCF2428,M22
SaCNH643_BA.contig_2.region001,SaCNH643_BA_c2_001,arenicola,1,GCF3439,M22
SaCNS744_FJ.contig_14.region001,SaCNS744_FJ_c14_001,arenicola,1,GCF2428,M22
SaCNY280_FJ.contig_4.region001,SaCNY280_FJ_c4_001,arenicola,1,GCF2428,M22
SaCNX891_PM.contig_26.region001,SaCNX891_PM_c26_001,arenicola,1,GCF2428,M22
SaCNS673_FJ.contig_2.region002,SaCNS673_FJ_c2_002,arenicola,1,GCF2428,M22
SaCNY256_FJ.contig_1.region001,SaCNY256_FJ_c1_001,arenicola,1,GCF2428,M22
SaCNB527_BA.contig_0.region001,SaCNB527_BA_c0_001,arenicola,1,GCF3439,M22
SaCNH941_SC.contig_3.region001,SaCNH941_SC_c3_001,arenicola,1,GCF2428,M22
SaCNR425_GU.contig_14.region002,SaCNR425_GU_c14_002,arenicola,1,GCF2428,M22
SaCNT849_HI.contig_5.region002,SaCNT849_HI_c5_002,arenicola,1,GCF3439,M22
SaCNH962_SC.contig_22.region001,SaCNH962_SC_c22_001,arenicola,1,GCF2428,M22
SaCNS342_FJ.contig_1.region002,SaCNS342_FJ_c1_002,arenicola,1,GCF2428,M22
SaCNX482_PM.contig_4.region001,SaCNX482_PM_c4_001,arenicola,1,GCF3439,M22
SaCNS051_PL.contig_8.region001,SaCNS051_PL_c8_001,arenicola,1,GCF2428,M22
SaCNS325_PL.contig_1.region002,SaCNS325_PL_c1_002,arenicola,1,GCF2428,M22
SaCNS243_PL.contig_7.region001,SaCNS243_PL_c7_001,arenicola,1,GCF2428,M22
SpCNS055_PL.contig_0.region001,SpCNS055_PL_c0_001,vitiensis,1,GCF4602,M23
StCNY012_BA.contig_3.region002,StCNY012_BA_c3_002,tropica,1,GCF4602,M23
SpCNS996_FJ.contig_6.region002,SpCNS996_FJ_c6_002,oceanensis,1,GCF4602,M23
StCNR699_BA.contig_2.region003,StCNR699_BA_c2_003,tropica,1,GCF4602,M23
SpCNT045_FJ.contig_1.region005,SpCNT045_FJ_c1_005,oceanensis,1,GCF4602,M23
SpCNT584_FJ.contig_0.region003,SpCNT584_FJ_c0_003,oceanensis,1,GCF4602,M23
SpDSM45547_FJ.contig_0.region020,SpDSM45547_FJ_c0_020,oceanensis,1,GCF4602,M23
SpCNT084_FJ.contig_6.region002,SpCNT084_FJ_c6_002,pacifica,1,GCF4602,M23
SpDSM45549_FJ.contig_0.region012,SpDSM45549_FJ_c0_012,mooreana,1,GCF4602,M23
SpCNS860_FJ.contig_5.region003,SpCNS860_FJ_c5_003,oceanensis,1,GCF4602,M23
SpCNT029_FJ.contig_0.region010,SpCNT029_FJ_c0_010,oceanensis,1,GCF4602,M23
SpDSM45543_FJ.contig_0.region015,SpDSM45543_FJ_c0_015,oceanensis,1,GCF4602,M23
StCNT261_BA.contig_2.region002,StCNT261_BA_c2_002,tropica,1,GCF4602,M23
SpCNY703_MD.contig_10.region001,SpCNY703_MD_c10_001,oceanensis,1,GCF4602,M23
SpCNT854_HI.contig_1.region004,SpCNT854_HI_c1_004,oceanensis,1,GCF4602,M23
SpCNY202_SC.contig_4.region001,SpCNY202_SC_c4_001,cortesiana,1,GCF4602,M23
StCNY678_YU.contig_5.region003,StCNY678_YU_c5_003,tropica,1,GCF4602,M23
SpCNS237_PL.contig_0.region002,SpCNS237_PL_c0_002,mooreana,1,GCF4602,M23
SpDSM45548_FJ.contig_1.region007,SpDSM45548_FJ_c1_007,vitiensis,1,GCF4602,M23
StCNB476_BA.contig_1.region002,StCNB476_BA_c1_002,tropica,1,GCF4602,M23
SpCNT403_FJ.contig_7.region001,SpCNT403_FJ_c7_001,oceanensis,1,GCF4602,M23
SpCNT609_FJ.contig_7.region001,SpCNT609_FJ_c7_001,pacifica,1,GCF4602,M23
SpCNT124_FJ.contig_1.region001,SpCNT124_FJ_c1_001,oceanensis,1,GCF4602,M23
StCNH898_BA.contig_2.region002,StCNH898_BA_c2_002,tropica,1,GCF4602,M23
StCNS416_BA.contig_2.region002,StCNS416_BA_c2_002,tropica,1,GCF4602,M23
StCNT250_BA.contig_1.region003,StCNT250_BA_c1_003,tropica,1,GCF4602,M23
SpCNY646_RS.contig_8.region003,SpCNY646_RS_c8_003,mooreana,1,GCF4602,M23
StCNB440_BA.contig_0.region011,StCNB440_BA_c0_011,tropica,1,GCF4602,M23
StCNY681_YU.contig_3.region003,StCNY681_YU_c3_003,tropica,1,GCF4602,M23
SpCNT569_FJ.contig_0.region003,SpCNT569_FJ_c0_003,fenicalii,1,GCF4602,M23
SpCNY673_MD.contig_45.region001,SpCNY673_MD_c45_001,oceanensis,1,GCF4602,M23
StCNB536_BA.contig_6.region002,StCNB536_BA_c6_002,tropica,1,GCF4602,M23
StCNS197_BA.contig_2.region003,StCNS197_BA_c2_003,tropica,1,GCF4602,M23
SpCNR942_PL.contig_0.region003,SpCNR942_PL_c0_003,fenicalii,1,GCF4602,M23
SpCNT133_FJ.contig_5.region001,SpCNT133_FJ_c5_001,pacifica,1,GCF4602,M23
SpCNS801_FJ.contig_9.region002,SpCNS801_FJ_c9_002,vitiensis,1,GCF4602,M23
SaCNS820_FJ.contig_9.region001,SaCNS820_FJ_c9_001,arenicola,1,GCF3150,M24
SaCNY230_FJ.contig_9.region001,SaCNY230_FJ_c9_001,arenicola,1,GCF3150,M24
SaCNH646_BA.contig_15.region002,SaCNH646_BA_c15_002,arenicola,1,GCF3313,M25
SaCNH962_SC.contig_14.region002,SaCNH962_SC_c14_002,arenicola,1,GCF2172,M25
SaCNP193_SC.contig_2.region001,SaCNP193_SC_c2_001,arenicola,1,GCF3313,M25
SaCNS342_FJ.contig_6.region002,SaCNS342_FJ_c6_002,arenicola,1,GCF3313,M25
SaCNH643_BA.contig_8.region001,SaCNH643_BA_c8_001,arenicola,1,GCF3313,M25
SaCNT800_HI.contig_9.region002,SaCNT800_HI_c9_002,arenicola,1,GCF2172,M25
SaCNY694_YU.contig_37.region001,SaCNY694_YU_c37_001,arenicola,1,GCF3313,M25
SaCNT859_HI.contig_7.region002,SaCNT859_HI_c7_002,arenicola,1,GCF2172,M25
SaCNY237_FJ.contig_3.region003,SaCNY237_FJ_c3_003,arenicola,1,GCF3313,M25
SaCNY011_BA.contig_10.region002,SaCNY011_BA_c10_002,arenicola,1,GCF3313,M25
SaCNS296_PL.contig_10.region001,SaCNS296_PL_c10_001,arenicola,1,GCF3313,M25
SaCNY230_FJ.contig_12.region002,SaCNY230_FJ_c12_002,arenicola,1,GCF3313,M25
SaCNB458_BA.contig_8.region002,SaCNB458_BA_c8_002,arenicola,1,GCF2172,M25
SaCNY690_YU.contig_8.region002,SaCNY690_YU_c8_002,arenicola,1,GCF2172,M25
SaDSM45545_FJ.contig_0.region004,SaDSM45545_FJ_c0_004,arenicola,1,GCF3313,M25
SaCNS848_FJ.contig_8.region001,SaCNS848_FJ_c8_001,arenicola,1,GCF3313,M25
SaCNY260_FJ.contig_7.region002,SaCNY260_FJ_c7_002,arenicola,1,GCF3313,M25
SaCNX891_PM.contig_8.region001,SaCNX891_PM_c8_001,arenicola,1,GCF3313,M25
SaCNR921_PL.contig_15.region001,SaCNR921_PL_c15_001,arenicola,1,GCF2172,M25
SaCNS243_PL.contig_17.region001,SaCNS243_PL_c17_001,arenicola,1,GCF3313,M25
SaCNS205_PL.contig_0.region011,SaCNS205_PL_c0_011,arenicola,1,GCF3313,M25
SaCNS051_PL.contig_6.region002,SaCNS051_PL_c6_002,arenicola,1,GCF2172,M25
SaCNY280_FJ.contig_0.region002,SaCNY280_FJ_c0_002,arenicola,1,GCF2172,M25
SaCNS744_FJ.contig_8.region001,SaCNS744_FJ_c8_001,arenicola,1,GCF3313,M25
SaCNX482_PM.contig_14.region002,SaCNX482_PM_c14_002,arenicola,1,GCF3313,M25
SaCNH713_RS.contig_6.region001,SaCNH713_RS_c6_001,arenicola,1,GCF3313,M25
SaCNY234_FJ.contig_6.region002,SaCNY234_FJ_c6_002,arenicola,1,GCF3313,M25
SaCNY282_FJ.contig_12.region002,SaCNY282_FJ_c12_002,arenicola,1,GCF3313,M25
SaCNY685_YU.contig_40.region001,SaCNY685_YU_c40_001,arenicola,1,GCF2172,M25
SaCNQ748_GU.contig_3.region001,SaCNQ748_GU_c3_001,arenicola,1,GCF3313,M25
SaCNY231_FJ.contig_6.region001,SaCNY231_FJ_c6_001,arenicola,1,GCF3313,M25
SaCNR107_GU.contig_11.region002,SaCNR107_GU_c11_002,arenicola,1,GCF3313,M25
SaCNY690_YU.contig_46.region001,SaCNY690_YU_c46_001,arenicola,1,GCF3313,M25
SaCNY679_YU.contig_8.region001,SaCNY679_YU_c8_001,arenicola,1,GCF3313,M25
SaCNX508_PM.contig_12.region001,SaCNX508_PM_c12_001,arenicola,1,GCF3313,M25
SaCNY244_FJ.contig_13.region002,SaCNY244_FJ_c13_002,arenicola,1,GCF3313,M25
SaCNQ884_GU.contig_9.region002,SaCNQ884_GU_c9_002,arenicola,1,GCF3313,M25
SaCNS299_PL.contig_5.region002,SaCNS299_PL_c5_002,arenicola,1,GCF3313,M25
SaCNH941_SC.contig_2.region001,SaCNH941_SC_c2_001,arenicola,1,GCF2172,M25
SaCNT799_HI.contig_6.region001,SaCNT799_HI_c6_001,arenicola,1,GCF2172,M25
SaCNT005_FJ.contig_5.region002,SaCNT005_FJ_c5_002,arenicola,1,GCF3313,M25
SaCNR425_GU.contig_10.region001,SaCNR425_GU_c10_001,arenicola,1,GCF3313,M25
SaCNH996B_SC.contig_24.region001,SaCNH996B_SC_c24_001,arenicola,1,GCF2172,M25
SaCNT857_HI.contig_3.region001,SaCNT857_HI_c3_001,arenicola,1,GCF2172,M25
SaCNH905_BA.contig_16.region001,SaCNH905_BA_c16_001,arenicola,1,GCF3313,M25
SaCNH996_SC.contig_21.region001,SaCNH996_SC_c21_001,arenicola,1,GCF2172,M25
SaCNY694_YU.contig_10.region002,SaCNY694_YU_c10_002,arenicola,1,GCF3313,M25
SaCNH963_SC.contig_13.region001,SaCNH963_SC_c13_001,arenicola,1,GCF2172,M25
SaCNX814_PM.contig_10.region002,SaCNX814_PM_c10_002,arenicola,1,GCF3313,M25
SaCNH877_BA.contig_9.region001,SaCNH877_BA_c9_001,arenicola,1,GCF3313,M25
SaCNH718_RS.contig_14.region002,SaCNH718_RS_c14_002,arenicola,1,GCF2172,M25
SaCNS325_PL.contig_10.region002,SaCNS325_PL_c10_002,arenicola,1,GCF2172,M25
SaCNX481_PM.contig_8.region001,SaCNX481_PM_c8_001,arenicola,1,GCF3313,M25
SaCNB527_BA.contig_15.region001,SaCNB527_BA_c15_001,arenicola,1,GCF3313,M25
SaCNS673_FJ.contig_7.region002,SaCNS673_FJ_c7_002,arenicola,1,GCF3313,M25
SaCNT850_HI.contig_6.region001,SaCNT850_HI_c6_001,arenicola,1,GCF3313,M25
SaCNH964_SC.contig_8.region001,SaCNH964_SC_c8_001,arenicola,1,GCF2172,M25
SaCNY685_YU.contig_14.region002,SaCNY685_YU_c14_002,arenicola,1,GCF3313,M25
SaCNT849_HI.contig_10.region002,SaCNT849_HI_c10_002,arenicola,1,GCF2172,M25
SaCNP105_SC.contig_9.region001,SaCNP105_SC_c9_001,arenicola,1,GCF2172,M25
SaCNY256_FJ.contig_10.region002,SaCNY256_FJ_c10_002,arenicola,1,GCF3313,M25
SaCNY486_PV.contig_11.region002,SaCNY486_PV_c11_002,arenicola,1,GCF2172,M25
SaCNT798_HI.contig_7.region001,SaCNT798_HI_c7_001,arenicola,1,GCF2172,M25
SaCNS820_FJ.contig_11.region002,SaCNS820_FJ_c11_002,arenicola,1,GCF3313,M25
BGC0000033.1,Calicheamicin,knownBGC,5,GCF3313,M25
SpCNT855_HI.contig_10.region001,SpCNT855_HI_c10_001,pacifica,1,GCF3567,M26
SpCNY498_PV.contig_5.region002,SpCNY498_PV_c5_002,pacifica,1,GCF3567,M26
SpCNY239_FJ.contig_14.region001,SpCNY239_FJ_c14_001,pacifica,1,GCF3567,M26
SpDSM45544_FJ.contig_0.region019,SpDSM45544_FJ_c0_019,pacifica,1,GCF3567,M26
SaCNS299_PL.contig_36.region001,SaCNS299_PL_c36_001,arenicola,1,GCF2538,M26
SaCNS848_FJ.contig_35.region001,SaCNS848_FJ_c35_001,arenicola,1,GCF1971,M26
SaCNS243_PL.contig_33.region001,SaCNS243_PL_c33_001,arenicola,1,GCF2014,M26
SaCNS744_FJ.contig_36.region001,SaCNS744_FJ_c36_001,arenicola,1,GCF2014,M26
SaCNT857_HI.contig_36.region001,SaCNT857_HI_c36_001,arenicola,1,GCF1971,M26
SaCNY231_FJ.contig_26.region001,SaCNY231_FJ_c26_001,arenicola,1,GCF3537,M26
SaCNY234_FJ.contig_30.region001,SaCNY234_FJ_c30_001,arenicola,1,GCF2538,M26
SaCNX481_PM.contig_21.region001,SaCNX481_PM_c21_001,arenicola,1,GCF3061,M26
SaCNX508_PM.contig_0.region002,SaCNX508_PM_c0_002,arenicola,1,GCF3061,M26
SaCNY685_YU.contig_28.region001,SaCNY685_YU_c28_001,arenicola,1,GCF1971,M26
SaCNH713_RS.contig_9.region001,SaCNH713_RS_c9_001,arenicola,1,GCF3537,M26
SaCNQ748_GU.contig_28.region001,SaCNQ748_GU_c28_001,arenicola,1,GCF3537,M26
SaCNQ884_GU.contig_36.region001,SaCNQ884_GU_c36_001,arenicola,1,GCF2538,M26
SaCNY256_FJ.contig_28.region001,SaCNY256_FJ_c28_001,arenicola,1,GCF2541,M26
SaCNQ884_GU.contig_46.region001,SaCNQ884_GU_c46_001,arenicola,1,GCF2014,M26
SaCNY694_YU.contig_51.region001,SaCNY694_YU_c51_001,arenicola,1,GCF2014,M26
SaCNY237_FJ.contig_26.region001,SaCNY237_FJ_c26_001,arenicola,1,GCF1995,M26
SaCNY244_FJ.contig_23.region001,SaCNY244_FJ_c23_001,arenicola,1,GCF1995,M26
SaCNT799_HI.contig_37.region001,SaCNT799_HI_c37_001,arenicola,1,GCF2014,M26
SaCNB458_BA.contig_26.region001,SaCNB458_BA_c26_001,arenicola,1,GCF3537,M26
SaDSM45545_FJ.contig_0.region015,SaDSM45545_FJ_c0_015,arenicola,1,GCF3537,M26
SpCNR510_GU.contig_19.region001,SpCNR510_GU_c19_001,pacifica,1,GCF3567,M26
SpCNY331_SC.contig_16.region001,SpCNY331_SC_c16_001,pacifica,1,GCF3567,M26
SaCNT857_HI.contig_43.region001,SaCNT857_HI_c43_001,arenicola,1,GCF2014,M26
SaCNH905_BA.contig_48.region001,SaCNH905_BA_c48_001,arenicola,1,GCF2014,M26
SaCNY282_FJ.contig_26.region001,SaCNY282_FJ_c26_001,arenicola,1,GCF1995,M26
SaCNY280_FJ.contig_30.region001,SaCNY280_FJ_c30_001,arenicola,1,GCF3537,M26
SaCNH905_BA.contig_11.region001,SaCNH905_BA_c11_001,arenicola,1,GCF1995,M26
SaCNH718_RS.contig_19.region001,SaCNH718_RS_c19_001,arenicola,1,GCF2538,M26
SaCNS673_FJ.contig_24.region001,SaCNS673_FJ_c24_001,arenicola,1,GCF3537,M26
SaCNH718_RS.contig_39.region001,SaCNH718_RS_c39_001,arenicola,1,GCF2014,M26
SaCNT849_HI.contig_28.region001,SaCNT849_HI_c28_001,arenicola,1,GCF1995,M26
SaCNY679_YU.contig_18.region001,SaCNY679_YU_c18_001,arenicola,1,GCF3537,M26
SpCNR114_GU.contig_13.region001,SpCNR114_GU_c13_001,pacifica,1,GCF3567,M26
SaCNR425_GU.contig_35.region001,SaCNR425_GU_c35_001,arenicola,1,GCF3537,M26
SaCNY690_YU.contig_21.region001,SaCNY690_YU_c21_001,arenicola,1,GCF1995,M26
SaCNT859_HI.contig_40.region001,SaCNT859_HI_c40_001,arenicola,1,GCF2538,M26
SaCNX814_PM.contig_9.region001,SaCNX814_PM_c9_001,arenicola,1,GCF3061,M26
SpCNS103_PL.contig_6.region002,SpCNS103_PL_c6_002,pacifica,1,GCF3567,M26
SaCNH643_BA.contig_17.region002,SaCNH643_BA_c17_002,arenicola,1,GCF2538,M26
SaCNS342_FJ.contig_32.region001,SaCNS342_FJ_c32_001,arenicola,1,GCF2538,M26
SaCNT798_HI.contig_40.region001,SaCNT798_HI_c40_001,arenicola,1,GCF2014,M26
SaCNS296_PL.contig_27.region001,SaCNS296_PL_c27_001,arenicola,1,GCF1995,M26
SaCNY230_FJ.contig_42.region001,SaCNY230_FJ_c42_001,arenicola,1,GCF1971,M26
SaCNR425_GU.contig_38.region001,SaCNR425_GU_c38_001,arenicola,1,GCF2541,M26
SaCNY230_FJ.contig_47.region001,SaCNY230_FJ_c47_001,arenicola,1,GCF2014,M26
SaCNH877_BA.contig_27.region001,SaCNH877_BA_c27_001,arenicola,1,GCF1971,M26
SaCNS325_PL.contig_31.region001,SaCNS325_PL_c31_001,arenicola,1,GCF1971,M26
SaCNT850_HI.contig_32.region001,SaCNT850_HI_c32_001,arenicola,1,GCF3537,M26
SaCNY256_FJ.contig_23.region001,SaCNY256_FJ_c23_001,arenicola,1,GCF2538,M26
SpCNR894_PL.contig_3.region003,SpCNR894_PL_c3_003,pacifica,1,GCF3567,M26
SaCNS744_FJ.contig_34.region001,SaCNS744_FJ_c34_001,arenicola,1,GCF1971,M26
SaCNS820_FJ.contig_24.region001,SaCNS820_FJ_c24_001,arenicola,1,GCF3537,M26
SaCNS299_PL.contig_43.region001,SaCNS299_PL_c43_001,arenicola,1,GCF2541,M26
SaCNY685_YU.contig_57.region001,SaCNY685_YU_c57_001,arenicola,1,GCF2014,M26
SaCNT005_FJ.contig_42.region001,SaCNT005_FJ_c42_001,arenicola,1,GCF2014,M26
BGC0001767.1,Salinichelins,knownBGC,5,GCF3567,M26
SaCNT800_HI.contig_29.region001,SaCNT800_HI_c29_001,arenicola,1,GCF2538,M26
SaCNT798_HI.contig_35.region001,SaCNT798_HI_c35_001,arenicola,1,GCF1971,M26
SpCNT131_FJ.contig_11.region001,SpCNT131_FJ_c11_001,pacifica,1,GCF3567,M26
SaCNB527_BA.contig_23.region001,SaCNB527_BA_c23_001,arenicola,1,GCF3537,M26
SaCNS205_PL.contig_0.region022,SaCNS205_PL_c0_022,arenicola,1,GCF3537,M26
SaCNY011_BA.contig_23.region001,SaCNY011_BA_c23_001,arenicola,1,GCF1995,M26
SaCNT849_HI.contig_32.region001,SaCNT849_HI_c32_001,arenicola,1,GCF2541,M26
SaCNY260_FJ.contig_32.region001,SaCNY260_FJ_c32_001,arenicola,1,GCF2541,M26
SpCNH732_RS.contig_7.region002,SpCNH732_RS_c7_002,pacifica,1,GCF3567,M26
SpCNT796_HI.contig_11.region001,SpCNT796_HI_c11_001,pacifica,1,GCF3567,M26
SaCNY694_YU.contig_29.region001,SaCNY694_YU_c29_001,arenicola,1,GCF1995,M26
SaCNH877_BA.contig_49.region001,SaCNH877_BA_c49_001,arenicola,1,GCF2014,M26
SaCNT859_HI.contig_45.region001,SaCNT859_HI_c45_001,arenicola,1,GCF2541,M26
SaCNS243_PL.contig_30.region001,SaCNS243_PL_c30_001,arenicola,1,GCF1995,M26
SaCNS820_FJ.contig_31.region001,SaCNS820_FJ_c31_001,arenicola,1,GCF2014,M26
SaCNT800_HI.contig_33.region001,SaCNT800_HI_c33_001,arenicola,1,GCF2541,M26
SaCNY260_FJ.contig_30.region001,SaCNY260_FJ_c30_001,arenicola,1,GCF2538,M26
SaCNH643_BA.contig_44.region001,SaCNH643_BA_c44_001,arenicola,1,GCF2014,M26
SaCNT799_HI.contig_35.region001,SaCNT799_HI_c35_001,arenicola,1,GCF1995,M26
SaCNS325_PL.contig_34.region001,SaCNS325_PL_c34_001,arenicola,1,GCF2014,M26
SaCNS342_FJ.contig_38.region001,SaCNS342_FJ_c38_001,arenicola,1,GCF2014,M26
SpCNR909_PL.contig_11.region001,SpCNR909_PL_c11_001,pacifica,1,GCF3567,M26
SpCNT001_FJ.contig_9.region001,SpCNT001_FJ_c9_001,pacifica,1,GCF3567,M26
SaCNT005_FJ.contig_35.region001,SaCNT005_FJ_c35_001,arenicola,1,GCF1995,M26
SpCNY363_SC.contig_10.region001,SpCNY363_SC_c10_001,pacifica,1,GCF3567,M26
SpCNY330_SC.contig_17.region001,SpCNY330_SC_c17_001,pacifica,1,GCF3567,M26
SpCNT003_FJ.contig_12.region001,SpCNT003_FJ_c12_001,pacifica,1,GCF3567,M26
SaCNY234_FJ.contig_33.region001,SaCNY234_FJ_c33_001,arenicola,1,GCF2541,M26
SpCNQ768_GU.contig_9.region001,SpCNQ768_GU_c9_001,pacifica,1,GCF3567,M26
SaCNX482_PM.contig_27.region001,SaCNX482_PM_c27_001,arenicola,1,GCF3061,M26
SaCNY244_FJ.contig_29.region001,SaCNY244_FJ_c29_001,arenicola,1,GCF2014,M26
SaCNX891_PM.contig_24.region001,SaCNX891_PM_c24_001,arenicola,1,GCF3061,M26
SpCNT603_FJ.contig_3.region001,SpCNT603_FJ_c3_001,pacifica,1,GCF3567,M26
SpCNT851_HI.contig_6.region001,SpCNT851_HI_c6_001,pacifica,1,GCF3567,M26
SaCNQ748_GU.contig_39.region001,SaCNQ748_GU_c39_001,arenicola,1,GCF2686,M27
SaCNS296_PL.contig_7.region002,SaCNS296_PL_c7_002,arenicola,1,GCF2686,M27
SaCNH996_SC.contig_58.region001,SaCNH996_SC_c58_001,arenicola,1,GCF2686,M27
SaCNR107_GU.contig_23.region001,SaCNR107_GU_c23_001,arenicola,1,GCF2686,M27
SaCNY237_FJ.contig_3.region001,SaCNY237_FJ_c3_001,arenicola,1,GCF2686,M27
SaCNX482_PM.contig_3.region001,SaCNX482_PM_c3_001,arenicola,1,GCF2686,M27
SaCNX508_PM.contig_4.region002,SaCNX508_PM_c4_002,arenicola,1,GCF2686,M27
SaCNY260_FJ.contig_10.region001,SaCNY260_FJ_c10_001,arenicola,1,GCF2686,M27
SaCNH718_RS.contig_5.region002,SaCNH718_RS_c5_002,arenicola,1,GCF2686,M27
SaCNX891_PM.contig_5.region001,SaCNX891_PM_c5_001,arenicola,1,GCF2686,M27
SaCNX814_PM.contig_5.region001,SaCNX814_PM_c5_001,arenicola,1,GCF2686,M27
SaCNS205_PL.contig_0.region013,SaCNS205_PL_c0_013,arenicola,1,GCF2686,M27
SaCNY244_FJ.contig_0.region002,SaCNY244_FJ_c0_002,arenicola,1,GCF2686,M27
SaCNS744_FJ.contig_5.region002,SaCNS744_FJ_c5_002,arenicola,1,GCF2686,M27
SaCNS243_PL.contig_6.region002,SaCNS243_PL_c6_002,arenicola,1,GCF2686,M27
SaCNS820_FJ.contig_6.region002,SaCNS820_FJ_c6_002,arenicola,1,GCF2686,M27
SaCNX481_PM.contig_3.region001,SaCNX481_PM_c3_001,arenicola,1,GCF2686,M27
SaCNH996B_SC.contig_62.region001,SaCNH996B_SC_c62_001,arenicola,1,GCF2686,M27
