"Id","Label","clade","size","GCF.num"
"SpCNR114_GU.contig_7.region001","SpCNR114_GU_c7_001","pacifica","1","GCF3549"
"SpCNR114_GU.contig_8.region001","SpCNR114_GU_c8_001","pacifica","1","GCF3572"
"SpCNR510_GU.contig_1.region001","SpCNR510_GU_c1_001","pacifica","1","GCF3953"
"SpCNR510_GU.contig_1.region002","SpCNR510_GU_c1_002","pacifica","1","GCF3572"
"SpCNR510_GU.contig_10.region001","SpCNR510_GU_c10_001","pacifica","1","GCF3583"
"SpCNR510_GU.contig_11.region001","SpCNR510_GU_c11_001","pacifica","1","GCF3558"
"SpCNR510_GU.contig_11.region002","SpCNR510_GU_c11_002","pacifica","1","GCF4020"
"SpCNR510_GU.contig_13.region001","SpCNR510_GU_c13_001","pacifica","1","GCF3549"
"SpCNR510_GU.contig_14.region001","SpCNR510_GU_c14_001","pacifica","1","GCF3549"
"SpCNR510_GU.contig_15.region001","SpCNR510_GU_c15_001","pacifica","1","GCF3853"
"SpCNR510_GU.contig_16.region001","SpCNR510_GU_c16_001","pacifica","1","GCF3551"
"SpCNR510_GU.contig_19.region001","SpCNR510_GU_c19_001","pacifica","1","GCF3567"
"SpCNR510_GU.contig_21.region001","SpCNR510_GU_c21_001","pacifica","1","GCF4007"
"SpCNR510_GU.contig_23.region001","SpCNR510_GU_c23_001","pacifica","1","GCF3578"
"SpCNR510_GU.contig_29.region001","SpCNR510_GU_c29_001","pacifica","1","GCF3894"
"SpCNR510_GU.contig_3.region001","SpCNR510_GU_c3_001","pacifica","1","GCF3563"
"SpCNR510_GU.contig_30.region001","SpCNR510_GU_c30_001","pacifica","1","GCF4370"
"SpCNR510_GU.contig_34.region001","SpCNR510_GU_c34_001","pacifica","1","GCF3580"
"SpCNR510_GU.contig_36.region001","SpCNR510_GU_c36_001","pacifica","1","GCF3839"
"SpCNR510_GU.contig_37.region001","SpCNR510_GU_c37_001","pacifica","1","GCF3865"
"SpCNR510_GU.contig_39.region001","SpCNR510_GU_c39_001","pacifica","1","GCF3561"
"SpCNR510_GU.contig_4.region001","SpCNR510_GU_c4_001","pacifica","1","GCF3964"
"SpCNR510_GU.contig_4.region002","SpCNR510_GU_c4_002","pacifica","1","GCF4342"
"SpCNR510_GU.contig_43.region001","SpCNR510_GU_c43_001","pacifica","1","GCF3581"
"SpCNR510_GU.contig_50.region001","SpCNR510_GU_c50_001","pacifica","1","GCF3581"
"SpCNR510_GU.contig_7.region001","SpCNR510_GU_c7_001","pacifica","1","GCF3564"
"SpCNR510_GU.contig_72.region001","SpCNR510_GU_c72_001","pacifica","1","GCF3641"
"SpCNR510_GU.contig_74.region001","SpCNR510_GU_c74_001","pacifica","1","GCF4017"
"SpCNR894_PL.contig_0.region001","SpCNR894_PL_c0_001","pacifica","1","GCF3551"
"SpCNR894_PL.contig_0.region002","SpCNR894_PL_c0_002","pacifica","1","GCF3965"
"SpCNR894_PL.contig_0.region003","SpCNR894_PL_c0_003","pacifica","1","GCF3964"
"SpCNR894_PL.contig_1.region001","SpCNR894_PL_c1_001","pacifica","1","GCF3572"
"SpCNR894_PL.contig_1.region002","SpCNR894_PL_c1_002","pacifica","1","GCF3953"
"SpCNR894_PL.contig_11.region001","SpCNR894_PL_c11_001","pacifica","1","GCF3563"
"SpCNR894_PL.contig_17.region001","SpCNR894_PL_c17_001","pacifica","1","GCF3576"
"SpCNR894_PL.contig_18.region001","SpCNR894_PL_c18_001","pacifica","1","GCF3581"
"SpCNR894_PL.contig_19.region001","SpCNR894_PL_c19_001","pacifica","1","GCF3578"
"SpCNR894_PL.contig_2.region001","SpCNR894_PL_c2_001","pacifica","1","GCF4005"
"SpCNR894_PL.contig_23.region001","SpCNR894_PL_c23_001","pacifica","1","GCF4007"
"SpCNR894_PL.contig_29.region001","SpCNR894_PL_c29_001","pacifica","1","GCF3894"
"SpCNR894_PL.contig_3.region001","SpCNR894_PL_c3_001","pacifica","1","GCF3558"
"SpCNR894_PL.contig_3.region002","SpCNR894_PL_c3_002","pacifica","1","GCF4020"
"SpCNR894_PL.contig_3.region003","SpCNR894_PL_c3_003","pacifica","1","GCF3567"
"SpCNR894_PL.contig_32.region001","SpCNR894_PL_c32_001","pacifica","1","GCF3580"
"SpCNR894_PL.contig_33.region001","SpCNR894_PL_c33_001","pacifica","1","GCF3853"
"SpCNR894_PL.contig_48.region001","SpCNR894_PL_c48_001","pacifica","1","GCF4008"
"SpCNR894_PL.contig_7.region001","SpCNR894_PL_c7_001","pacifica","1","GCF3549"
"SpCNR894_PL.contig_74.region001","SpCNR894_PL_c74_001","pacifica","1","GCF3898"
"SpCNR894_PL.contig_8.region001","SpCNR894_PL_c8_001","pacifica","1","GCF3564"
"SpCNR894_PL.contig_9.region001","SpCNR894_PL_c9_001","pacifica","1","GCF3583"
"SpCNR909_PL.contig_0.region001","SpCNR909_PL_c0_001","pacifica","1","GCF3965"
"SpCNR909_PL.contig_0.region002","SpCNR909_PL_c0_002","pacifica","1","GCF3964"
"SpCNR909_PL.contig_0.region003","SpCNR909_PL_c0_003","pacifica","1","GCF3894"
"SpCNR909_PL.contig_1.region001","SpCNR909_PL_c1_001","pacifica","1","GCF3563"
"SpCNR909_PL.contig_1.region002","SpCNR909_PL_c1_002","pacifica","1","GCF3576"
"SpCNR909_PL.contig_10.region001","SpCNR909_PL_c10_001","pacifica","1","GCF3953"
"SpCNR909_PL.contig_11.region001","SpCNR909_PL_c11_001","pacifica","1","GCF3567"
"SpCNR909_PL.contig_12.region001","SpCNR909_PL_c12_001","pacifica","1","GCF3564"
"SpCNR909_PL.contig_17.region001","SpCNR909_PL_c17_001","pacifica","1","GCF3884"
"SpCNR909_PL.contig_18.region001","SpCNR909_PL_c18_001","pacifica","1","GCF3578"
"SpCNR909_PL.contig_27.region001","SpCNR909_PL_c27_001","pacifica","1","GCF3558"
"SpCNR909_PL.contig_33.region001","SpCNR909_PL_c33_001","pacifica","1","GCF3756"
"SpCNR909_PL.contig_34.region001","SpCNR909_PL_c34_001","pacifica","1","GCF3581"
"SpCNR909_PL.contig_35.region001","SpCNR909_PL_c35_001","pacifica","1","GCF3561"
"SpCNR909_PL.contig_37.region001","SpCNR909_PL_c37_001","pacifica","1","GCF4020"
"SpCNR909_PL.contig_39.region001","SpCNR909_PL_c39_001","pacifica","1","GCF4007"
"SpCNR909_PL.contig_42.region001","SpCNR909_PL_c42_001","pacifica","1","GCF3681"
"SpCNR909_PL.contig_5.region001","SpCNR909_PL_c5_001","pacifica","1","GCF3572"
"SpCNR909_PL.contig_53.region001","SpCNR909_PL_c53_001","pacifica","1","GCF3865"
"SpCNR909_PL.contig_54.region001","SpCNR909_PL_c54_001","pacifica","1","GCF4089"
"SpCNR909_PL.contig_6.region001","SpCNR909_PL_c6_001","pacifica","1","GCF3549"
"SpCNR909_PL.contig_60.region001","SpCNR909_PL_c60_001","pacifica","1","GCF3686"
"SpCNR909_PL.contig_7.region001","SpCNR909_PL_c7_001","pacifica","1","GCF3583"
"SpCNR909_PL.contig_71.region001","SpCNR909_PL_c71_001","pacifica","1","GCF3898"
"SpCNR909_PL.contig_8.region001","SpCNR909_PL_c8_001","pacifica","1","GCF3551"
"SpCNR909_PL.contig_8.region002","SpCNR909_PL_c8_002","pacifica","1","GCF4046"
"SpCNR942_PL.contig_0.region001","SpCNR942_PL_c0_001","fenicalii","1","GCF4090"
"SpCNR942_PL.contig_0.region002","SpCNR942_PL_c0_002","fenicalii","1","GCF4073"
"SpCNR942_PL.contig_0.region003","SpCNR942_PL_c0_003","fenicalii","1","GCF4602"
"SpCNR942_PL.contig_0.region004","SpCNR942_PL_c0_004","fenicalii","1","GCF4601"
"SpCNR942_PL.contig_0.region005","SpCNR942_PL_c0_005","fenicalii","1","GCF4046"
"SpCNR942_PL.contig_11.region001","SpCNR942_PL_c11_001","fenicalii","1","GCF3572"
"SpCNR942_PL.contig_12.region001","SpCNR942_PL_c12_001","fenicalii","1","GCF2042"
"SpCNR942_PL.contig_13.region001","SpCNR942_PL_c13_001","fenicalii","1","GCF4730"
"SpCNR942_PL.contig_15.region001","SpCNR942_PL_c15_001","fenicalii","1","GCF3699"
"SpCNR942_PL.contig_15.region002","SpCNR942_PL_c15_002","fenicalii","1","GCF3551"
"SpCNR942_PL.contig_17.region001","SpCNR942_PL_c17_001","fenicalii","1","GCF4733"
"SpCNR942_PL.contig_18.region001","SpCNR942_PL_c18_001","fenicalii","1","GCF2040"
"SpCNR942_PL.contig_2.region001","SpCNR942_PL_c2_001","fenicalii","1","GCF3564"
"SpCNR942_PL.contig_23.region001","SpCNR942_PL_c23_001","fenicalii","1","GCF4093"
"SpCNR942_PL.contig_25.region001","SpCNR942_PL_c25_001","fenicalii","1","GCF4030"
"SpCNR942_PL.contig_27.region001","SpCNR942_PL_c27_001","fenicalii","1","GCF2027"
"SpCNR942_PL.contig_3.region001","SpCNR942_PL_c3_001","fenicalii","1","GCF4594"
"SpCNR942_PL.contig_30.region001","SpCNR942_PL_c30_001","fenicalii","1","GCF3708"
"SpCNR942_PL.contig_35.region001","SpCNR942_PL_c35_001","fenicalii","1","GCF4089"
"SpCNR942_PL.contig_6.region001","SpCNR942_PL_c6_001","fenicalii","1","GCF3710"
"SpCNR942_PL.contig_8.region001","SpCNR942_PL_c8_001","fenicalii","1","GCF4079"
"SpCNR942_PL.contig_8.region002","SpCNR942_PL_c8_002","fenicalii","1","GCF4154"
"SpCNR942_PL.contig_9.region001","SpCNR942_PL_c9_001","fenicalii","1","GCF3713"
"SpCNR942_PL.contig_9.region002","SpCNR942_PL_c9_002","fenicalii","1","GCF4077"
"SpCNS055_PL.contig_0.region001","SpCNS055_PL_c0_001","vitiensis","1","GCF4602"
"SpCNS055_PL.contig_0.region002","SpCNS055_PL_c0_002","vitiensis","1","GCF2046"
"SpCNS055_PL.contig_0.region003","SpCNS055_PL_c0_003","vitiensis","1","GCF3581"
"SpCNS055_PL.contig_0.region004","SpCNS055_PL_c0_004","vitiensis","1","GCF4046"
"SpCNS055_PL.contig_0.region005","SpCNS055_PL_c0_005","vitiensis","1","GCF4559"
"SpCNS055_PL.contig_0.region006","SpCNS055_PL_c0_006","vitiensis","1","GCF3965"
"SpCNS055_PL.contig_0.region007","SpCNS055_PL_c0_007","vitiensis","1","GCF3964"
"SpCNS055_PL.contig_0.region008","SpCNS055_PL_c0_008","vitiensis","1","GCF3722"
"SpCNS055_PL.contig_0.region009","SpCNS055_PL_c0_009","vitiensis","1","GCF3894"
"SpCNS055_PL.contig_1.region001","SpCNS055_PL_c1_001","vitiensis","1","GCF3572"
"SpCNS055_PL.contig_17.region001","SpCNS055_PL_c17_001","vitiensis","1","GCF4090"
"SpCNS055_PL.contig_18.region001","SpCNS055_PL_c18_001","vitiensis","1","GCF4007"
"SpCNS055_PL.contig_20.region001","SpCNS055_PL_c20_001","vitiensis","1","GCF2027"
"SpCNS055_PL.contig_29.region001","SpCNS055_PL_c29_001","vitiensis","1","GCF3728"
"SpCNS055_PL.contig_30.region001","SpCNS055_PL_c30_001","vitiensis","1","GCF4068"
"SpCNS055_PL.contig_31.region001","SpCNS055_PL_c31_001","vitiensis","1","GCF3730"
"SpCNS055_PL.contig_35.region001","SpCNS055_PL_c35_001","vitiensis","1","GCF3561"
"SpCNS055_PL.contig_39.region001","SpCNS055_PL_c39_001","vitiensis","1","GCF3732"
"SpCNS055_PL.contig_4.region001","SpCNS055_PL_c4_001","vitiensis","1","GCF2414"
"SpCNS055_PL.contig_44.region001","SpCNS055_PL_c44_001","vitiensis","1","GCF3898"
"SpCNS055_PL.contig_5.region001","SpCNS055_PL_c5_001","vitiensis","1","GCF3564"
"SpCNS055_PL.contig_7.region001","SpCNS055_PL_c7_001","vitiensis","1","GCF3736"
"SpCNS055_PL.contig_8.region001","SpCNS055_PL_c8_001","vitiensis","1","GCF3583"
"SpCNS055_PL.contig_9.region001","SpCNS055_PL_c9_001","vitiensis","1","GCF3549"
"SpCNS103_PL.contig_1.region001","SpCNS103_PL_c1_001","pacifica","1","GCF3953"
"SpCNS103_PL.contig_1.region002","SpCNS103_PL_c1_002","pacifica","1","GCF3572"
"SpCNS103_PL.contig_13.region001","SpCNS103_PL_c13_001","pacifica","1","GCF4046"
"SpCNS103_PL.contig_15.region001","SpCNS103_PL_c15_001","pacifica","1","GCF3549"
"SpCNS103_PL.contig_18.region001","SpCNS103_PL_c18_001","pacifica","1","GCF3894"
"SpCNS103_PL.contig_19.region001","SpCNS103_PL_c19_001","pacifica","1","GCF3551"
"SpCNS103_PL.contig_20.region001","SpCNS103_PL_c20_001","pacifica","1","GCF3745"
"SpCNS103_PL.contig_20.region002","SpCNS103_PL_c20_002","pacifica","1","GCF2027"
"SpCNS103_PL.contig_21.region001","SpCNS103_PL_c21_001","pacifica","1","GCF3578"
"SpCNS103_PL.contig_22.region001","SpCNS103_PL_c22_001","pacifica","1","GCF4007"
"SpCNS103_PL.contig_28.region001","SpCNS103_PL_c28_001","pacifica","1","GCF3839"
"SpCNS103_PL.contig_3.region001","SpCNS103_PL_c3_001","pacifica","1","GCF3964"
"SpCNS103_PL.contig_3.region002","SpCNS103_PL_c3_002","pacifica","1","GCF3965"
"SpCNS103_PL.contig_30.region001","SpCNS103_PL_c30_001","pacifica","1","GCF3549"
"SpCNS103_PL.contig_4.region001","SpCNS103_PL_c4_001","pacifica","1","GCF3563"
"SpCNS103_PL.contig_4.region002","SpCNS103_PL_c4_002","pacifica","1","GCF3576"
"SpCNS103_PL.contig_47.region001","SpCNS103_PL_c47_001","pacifica","1","GCF4008"
"SpCNS103_PL.contig_51.region001","SpCNS103_PL_c51_001","pacifica","1","GCF3756"
"SpCNS103_PL.contig_6.region001","SpCNS103_PL_c6_001","pacifica","1","GCF4020"
"SpCNS103_PL.contig_6.region002","SpCNS103_PL_c6_002","pacifica","1","GCF3567"
"SpCNS103_PL.contig_72.region001","SpCNS103_PL_c72_001","pacifica","1","GCF3898"
"SpCNS103_PL.contig_8.region001","SpCNS103_PL_c8_001","pacifica","1","GCF3564"
"SpCNS103_PL.contig_9.region001","SpCNS103_PL_c9_001","pacifica","1","GCF3583"
"SpCNS237_PL.contig_0.region001","SpCNS237_PL_c0_001","mooreana","1","GCF4601"
"SpCNS237_PL.contig_0.region002","SpCNS237_PL_c0_002","mooreana","1","GCF4602"
"SpCNS237_PL.contig_0.region003","SpCNS237_PL_c0_003","mooreana","1","GCF3764"
"SpCNS237_PL.contig_0.region004","SpCNS237_PL_c0_004","mooreana","1","GCF4222"
"SpCNS237_PL.contig_0.region005","SpCNS237_PL_c0_005","mooreana","1","GCF3710"
"SpCNS237_PL.contig_1.region001","SpCNS237_PL_c1_001","mooreana","1","GCF4733"
"SpCNS237_PL.contig_1.region002","SpCNS237_PL_c1_002","mooreana","1","GCF3564"
"SpCNS237_PL.contig_1.region003","SpCNS237_PL_c1_003","mooreana","1","GCF4093"
"SpCNS237_PL.contig_11.region001","SpCNS237_PL_c11_001","mooreana","1","GCF4046"
"SpCNS237_PL.contig_11.region002","SpCNS237_PL_c11_002","mooreana","1","GCF4342"
"SpCNS237_PL.contig_13.region001","SpCNS237_PL_c13_001","mooreana","1","GCF94"
"SpCNS237_PL.contig_15.region001","SpCNS237_PL_c15_001","mooreana","1","GCF3773"
"SpCNS237_PL.contig_17.region001","SpCNS237_PL_c17_001","mooreana","1","GCF4415"
"SpCNS237_PL.contig_18.region001","SpCNS237_PL_c18_001","mooreana","1","GCF2012"
"SpCNS237_PL.contig_2.region001","SpCNS237_PL_c2_001","mooreana","1","GCF2547"
"SpCNS237_PL.contig_20.region001","SpCNS237_PL_c20_001","mooreana","1","GCF4068"
"SpCNS237_PL.contig_22.region001","SpCNS237_PL_c22_001","mooreana","1","GCF3551"
"SpCNS237_PL.contig_24.region001","SpCNS237_PL_c24_001","mooreana","1","GCF3779"
"SpCNS237_PL.contig_34.region001","SpCNS237_PL_c34_001","mooreana","1","GCF4158"
"SpCNS237_PL.contig_5.region001","SpCNS237_PL_c5_001","mooreana","1","GCF4436"
"SpCNS237_PL.contig_5.region002","SpCNS237_PL_c5_002","mooreana","1","GCF4020"
"SpCNS237_PL.contig_5.region003","SpCNS237_PL_c5_003","mooreana","1","GCF4563"
"SpCNS237_PL.contig_9.region001","SpCNS237_PL_c9_001","mooreana","1","GCF2530"
"SpCNS801_FJ.contig_0.region001","SpCNS801_FJ_c0_001","vitiensis","1","GCF4061"
"SpCNS801_FJ.contig_0.region002","SpCNS801_FJ_c0_002","vitiensis","1","GCF3964"
"SpCNS801_FJ.contig_0.region003","SpCNS801_FJ_c0_003","vitiensis","1","GCF4342"
"SpCNS801_FJ.contig_0.region004","SpCNS801_FJ_c0_004","vitiensis","1","GCF4559"
"SpCNS801_FJ.contig_1.region001","SpCNS801_FJ_c1_001","vitiensis","1","GCF3564"
"SpCNS801_FJ.contig_14.region001","SpCNS801_FJ_c14_001","vitiensis","1","GCF3549"
"SpCNS801_FJ.contig_15.region001","SpCNS801_FJ_c15_001","vitiensis","1","GCF4068"
"SpCNS801_FJ.contig_16.region001","SpCNS801_FJ_c16_001","vitiensis","1","GCF4046"
"SpCNS801_FJ.contig_2.region001","SpCNS801_FJ_c2_001","vitiensis","1","GCF3793"
"SpCNS801_FJ.contig_7.region001","SpCNS801_FJ_c7_001","vitiensis","1","GCF4594"
"SpCNS801_FJ.contig_9.region001","SpCNS801_FJ_c9_001","vitiensis","1","GCF4095"
"SpCNS801_FJ.contig_9.region002","SpCNS801_FJ_c9_002","vitiensis","1","GCF4602"
"SpCNS860_FJ.contig_1.region001","SpCNS860_FJ_c1_001","oceanensis","1","GCF4594"
"SpCNS860_FJ.contig_10.region001","SpCNS860_FJ_c10_001","oceanensis","1","GCF4607"
"SpCNS860_FJ.contig_12.region001","SpCNS860_FJ_c12_001","oceanensis","1","GCF3963"
"SpCNS860_FJ.contig_13.region001","SpCNS860_FJ_c13_001","oceanensis","1","GCF4563"
"SpCNS860_FJ.contig_14.region001","SpCNS860_FJ_c14_001","oceanensis","1","GCF3903"
"SpCNS860_FJ.contig_14.region002","SpCNS860_FJ_c14_002","oceanensis","1","GCF3965"
"SpCNS860_FJ.contig_15.region001","SpCNS860_FJ_c15_001","oceanensis","1","GCF4068"
"SpCNS860_FJ.contig_16.region001","SpCNS860_FJ_c16_001","oceanensis","1","GCF4559"
"SpCNS860_FJ.contig_16.region002","SpCNS860_FJ_c16_002","oceanensis","1","GCF4057"
"SpCNS860_FJ.contig_18.region001","SpCNS860_FJ_c18_001","oceanensis","1","GCF3933"
"SpCNS860_FJ.contig_18.region002","SpCNS860_FJ_c18_002","oceanensis","1","GCF4061"
"SpCNS860_FJ.contig_19.region001","SpCNS860_FJ_c19_001","oceanensis","1","GCF4030"
"SpCNS860_FJ.contig_25.region001","SpCNS860_FJ_c25_001","oceanensis","1","GCF4055"
"SpCNS860_FJ.contig_26.region001","SpCNS860_FJ_c26_001","oceanensis","1","GCF4518"
"SpCNS860_FJ.contig_3.region001","SpCNS860_FJ_c3_001","oceanensis","1","GCF3572"
"SpCNS860_FJ.contig_31.region001","SpCNS860_FJ_c31_001","oceanensis","1","GCF4512"
"SpCNS860_FJ.contig_4.region001","SpCNS860_FJ_c4_001","oceanensis","1","GCF2414"
"SpCNS860_FJ.contig_5.region001","SpCNS860_FJ_c5_001","oceanensis","1","GCF4057"
"SpCNS860_FJ.contig_5.region002","SpCNS860_FJ_c5_002","oceanensis","1","GCF4095"
"SpCNS860_FJ.contig_5.region003","SpCNS860_FJ_c5_003","oceanensis","1","GCF4602"
"SpCNS860_FJ.contig_8.region001","SpCNS860_FJ_c8_001","oceanensis","1","GCF4222"
"SpCNS860_FJ.contig_9.region001","SpCNS860_FJ_c9_001","oceanensis","1","GCF3832"
"SpCNS996_FJ.contig_0.region001","SpCNS996_FJ_c0_001","oceanensis","1","GCF3572"
"SpCNS996_FJ.contig_10.region001","SpCNS996_FJ_c10_001","oceanensis","1","GCF3963"
"SpCNS996_FJ.contig_11.region001","SpCNS996_FJ_c11_001","oceanensis","1","GCF2547"
"SpCNS996_FJ.contig_12.region001","SpCNS996_FJ_c12_001","oceanensis","1","GCF3564"
"SpCNS996_FJ.contig_14.region001","SpCNS996_FJ_c14_001","oceanensis","1","GCF4057"
"SpCNS996_FJ.contig_14.region002","SpCNS996_FJ_c14_002","oceanensis","1","GCF4057"
"SpCNS996_FJ.contig_16.region001","SpCNS996_FJ_c16_001","oceanensis","1","GCF4055"
"SpCNS996_FJ.contig_18.region001","SpCNS996_FJ_c18_001","oceanensis","1","GCF3933"
"SpCNS996_FJ.contig_19.region001","SpCNS996_FJ_c19_001","oceanensis","1","GCF4563"
"SpCNS996_FJ.contig_21.region001","SpCNS996_FJ_c21_001","oceanensis","1","GCF4093"
"SpCNS996_FJ.contig_21.region002","SpCNS996_FJ_c21_002","oceanensis","1","GCF4068"
"SpCNS996_FJ.contig_23.region001","SpCNS996_FJ_c23_001","oceanensis","1","GCF2023"
"SpCNS996_FJ.contig_27.region001","SpCNS996_FJ_c27_001","oceanensis","1","GCF3831"
"SpCNS996_FJ.contig_31.region001","SpCNS996_FJ_c31_001","oceanensis","1","GCF3832"
"SpCNS996_FJ.contig_4.region001","SpCNS996_FJ_c4_001","oceanensis","1","GCF2939"
"SpCNS996_FJ.contig_40.region001","SpCNS996_FJ_c40_001","oceanensis","1","GCF4061"
"SpCNS996_FJ.contig_42.region001","SpCNS996_FJ_c42_001","oceanensis","1","GCF2890"
"SpCNS996_FJ.contig_48.region001","SpCNS996_FJ_c48_001","oceanensis","1","GCF3836"
"SpCNS996_FJ.contig_49.region001","SpCNS996_FJ_c49_001","oceanensis","1","GCF4518"
"SpCNS996_FJ.contig_5.region001","SpCNS996_FJ_c5_001","oceanensis","1","GCF4222"
"SpCNS996_FJ.contig_50.region001","SpCNS996_FJ_c50_001","oceanensis","1","GCF3839"
"SpCNS996_FJ.contig_6.region001","SpCNS996_FJ_c6_001","oceanensis","1","GCF4095"
"SpCNS996_FJ.contig_6.region002","SpCNS996_FJ_c6_002","oceanensis","1","GCF4602"
"SpCNS996_FJ.contig_7.region001","SpCNS996_FJ_c7_001","oceanensis","1","GCF3842"
"SpCNS996_FJ.contig_7.region002","SpCNS996_FJ_c7_002","oceanensis","1","GCF4030"
"SpCNS996_FJ.contig_9.region001","SpCNS996_FJ_c9_001","oceanensis","1","GCF3965"
"SpCNS996_FJ.contig_9.region002","SpCNS996_FJ_c9_002","oceanensis","1","GCF3903"
"SpCNT001_FJ.contig_0.region001","SpCNT001_FJ_c0_001","pacifica","1","GCF3551"
"SpCNT001_FJ.contig_0.region002","SpCNT001_FJ_c0_002","pacifica","1","GCF3965"
"SpCNT001_FJ.contig_0.region003","SpCNT001_FJ_c0_003","pacifica","1","GCF3964"
"SpCNT001_FJ.contig_10.region001","SpCNT001_FJ_c10_001","pacifica","1","GCF3583"
"SpCNT001_FJ.contig_11.region001","SpCNT001_FJ_c11_001","pacifica","1","GCF3953"
"SpCNT001_FJ.contig_14.region001","SpCNT001_FJ_c14_001","pacifica","1","GCF3894"
"SpCNT001_FJ.contig_16.region001","SpCNT001_FJ_c16_001","pacifica","1","GCF3549"
"SpCNT001_FJ.contig_19.region001","SpCNT001_FJ_c19_001","pacifica","1","GCF3853"
"SpCNT001_FJ.contig_2.region001","SpCNT001_FJ_c2_001","pacifica","1","GCF3563"
"SpCNT001_FJ.contig_2.region002","SpCNT001_FJ_c2_002","pacifica","1","GCF3576"
"SpCNT001_FJ.contig_20.region001","SpCNT001_FJ_c20_001","pacifica","1","GCF3581"
"SpCNT001_FJ.contig_21.region001","SpCNT001_FJ_c21_001","pacifica","1","GCF3549"
"SpCNT001_FJ.contig_23.region001","SpCNT001_FJ_c23_001","pacifica","1","GCF4020"
"SpCNT001_FJ.contig_24.region001","SpCNT001_FJ_c24_001","pacifica","1","GCF3578"
"SpCNT001_FJ.contig_26.region001","SpCNT001_FJ_c26_001","pacifica","1","GCF4007"
"SpCNT001_FJ.contig_31.region001","SpCNT001_FJ_c31_001","pacifica","1","GCF3580"
"SpCNT001_FJ.contig_33.region001","SpCNT001_FJ_c33_001","pacifica","1","GCF3558"
"SpCNT001_FJ.contig_35.region001","SpCNT001_FJ_c35_001","pacifica","1","GCF4063"
"SpCNT001_FJ.contig_36.region001","SpCNT001_FJ_c36_001","pacifica","1","GCF3561"
"SpCNT001_FJ.contig_48.region001","SpCNT001_FJ_c48_001","pacifica","1","GCF3865"
"SpCNT001_FJ.contig_5.region001","SpCNT001_FJ_c5_001","pacifica","1","GCF3572"
"SpCNT001_FJ.contig_50.region001","SpCNT001_FJ_c50_001","pacifica","1","GCF3867"
"SpCNT001_FJ.contig_65.region001","SpCNT001_FJ_c65_001","pacifica","1","GCF3868"
"SpCNT001_FJ.contig_8.region001","SpCNT001_FJ_c8_001","pacifica","1","GCF3564"
"SpCNT001_FJ.contig_9.region001","SpCNT001_FJ_c9_001","pacifica","1","GCF3567"
"SpCNT003_FJ.contig_10.region001","SpCNT003_FJ_c10_001","pacifica","1","GCF3563"
"SpCNT003_FJ.contig_12.region001","SpCNT003_FJ_c12_001","pacifica","1","GCF3567"
"SpCNT003_FJ.contig_13.region001","SpCNT003_FJ_c13_001","pacifica","1","GCF3578"
"SpCNT003_FJ.contig_18.region001","SpCNT003_FJ_c18_001","pacifica","1","GCF3549"
"SpCNT003_FJ.contig_19.region001","SpCNT003_FJ_c19_001","pacifica","1","GCF3875"
"SpCNT003_FJ.contig_2.region001","SpCNT003_FJ_c2_001","pacifica","1","GCF3572"
"SpCNT003_FJ.contig_20.region001","SpCNT003_FJ_c20_001","pacifica","1","GCF3551"
"SpCNT003_FJ.contig_21.region001","SpCNT003_FJ_c21_001","pacifica","1","GCF3558"
"SpCNT003_FJ.contig_21.region002","SpCNT003_FJ_c21_002","pacifica","1","GCF3745"
"SpCNT003_FJ.contig_22.region001","SpCNT003_FJ_c22_001","pacifica","1","GCF4020"
"SpCNT003_FJ.contig_26.region001","SpCNT003_FJ_c26_001","pacifica","1","GCF3581"
"SpCNT003_FJ.contig_28.region001","SpCNT003_FJ_c28_001","pacifica","1","GCF3549"
"SpCNT003_FJ.contig_32.region001","SpCNT003_FJ_c32_001","pacifica","1","GCF4007"
"SpCNT003_FJ.contig_36.region001","SpCNT003_FJ_c36_001","pacifica","1","GCF3884"
